id,title,release_date,moby_score,moby_url,platforms,genres,developers,publishers
84860,Tomodachi Life,2013-04-18,7.12,https://www.mobygames.com/game/84860/tomodachi-life/,Nintendo 3DS,"Simulation, Persistent, 3rd-person (Other), Life / social simulation, Mini-games, Regional differences","Nintendo SPD, Nintendo EPD, Nintendo EAD","Nintendo Co., Ltd., Nintendo of Europe GmbH, Nintendo of America Inc."
31235,Shadowgrounds: Survivor,2007-11-14,7.12,https://www.mobygames.com/game/31235/shadowgrounds-survivor/,"Linux, Windows, Macintosh","Action, Sci-fi / futuristic, Shooter, Diagonal-down, Regional differences",Frozenbyte Oy,"Meridian4, Inc., Linux Game Publishing Ltd., CDV Software Entertainment AG, Techland Sp. z o.o., Frozenbyte Oy, Russobit-M"
43902,The Saboteur,2009-12-08,7.12,https://www.mobygames.com/game/43902/the-saboteur/,"Xbox 360, PlayStation 3","Action, Racing / Driving, 1st-person, Shooter, Stealth, War, 3rd-person (Other), Direct control, Automobile, Europe, World War II, Regional differences","Pandemic Studios, LLC","Electronic Arts, Inc."
2726,Half-Life: Counter-Strike,2000-11-09,7.12,https://www.mobygames.com/game/2726/half-life-counter-strike/,Windows,"Action, 1st-person, Shooter, Compilation, Direct control, Regional differences",Valve L.L.C.,"Sierra On-Line, Inc."
53676,Red Orchestra 2: Heroes of Stalingrad,2011-09-13,7.11,https://www.mobygames.com/game/53676/red-orchestra-2-heroes-of-stalingrad/,Windows,"Action, 1st-person, Shooter, World War II, Regional differences","Tripwire Interactive, LLC","Lace Mamba Global Ltd., 1C Company, Tripwire Interactive, LLC"
1216,Phantasmagoria: A Puzzle of Flesh,1996,7.1,https://www.mobygames.com/game/1216/phantasmagoria-a-puzzle-of-flesh/,"DOS, Windows","Adventure, 1st-person, Sci-fi / futuristic, Puzzle elements, Full Motion Video (FMV), Horror, Romance, 3rd-person (Other), Fixed / flip-screen, Point and select, Regional differences","Sierra On-Line, Inc., Sierra Entertainment, Inc.","Activision Publishing, Inc., Sierra On-Line, Inc."
1750,Recoil,1999-03-18,7.09,https://www.mobygames.com/game/1750/recoil/,Windows,"Action, 1st-person, Sci-fi / futuristic, Arcade, Shooter, Naval / watercraft, Tank, 3rd-person (Other), Regional differences","Zipper Interactive, Inc.","Electronic Arts, Inc."
12258,Mobile Forces,2002-05-31,7.09,https://www.mobygames.com/game/12258/mobile-forces/,Windows,"Action, 1st-person, Shooter, Behind view, Direct control, Regional differences","Rage Games Ltd., Realtime Worlds Ltd.","Rage Games Ltd., Funbox Media Ltd., Sold Out Sales & Marketing Ltd., Majesco Sales, Inc., Noviy Disk"
5531,Crash Bandicoot: The Wrath of Cortex,2001-11-16,7.08,https://www.mobygames.com/game/5531/crash-bandicoot-the-wrath-of-cortex/,"PlayStation 2, Xbox, GameCube, Xbox 360","Action, Platform, Fantasy, 3rd-person (Other), Direct control, Regional differences",Traveller's Tales (UK) Ltd.,"Sierra Entertainment, Inc., Konami Corporation, Vivendi Universal Games, Inc., Universal Interactive Inc., Vivendi Universal Interactive Publishing International S.A."
4046,Silhouette Mirage,1997-09-10,7.08,https://www.mobygames.com/game/4046/silhouette-mirage/,"PlayStation, SEGA Saturn, PSP, PlayStation 3, PS Vita","Action, Sci-fi / futuristic, Side view, Shooter, Anime / Manga, 3rd-person (Other), Regional differences","Treasure Co., Ltd.","HAMSTER Corporation, Entertainment Software Publishing Inc., Working Designs, SPAZ"
2612,Gunman Chronicles,2000-11-20,7.07,https://www.mobygames.com/game/2612/gunman-chronicles/,Windows,"Action, 1st-person, Sci-fi / futuristic, Shooter, Direct control, Regional differences",Rewolf Entertainment,"Sierra Entertainment, Inc., Sierra On-Line, Inc."
2009,Delta Force 2,1999-11-03,7.06,https://www.mobygames.com/game/2009/delta-force-2/,Windows,"Action, 1st-person, Shooter, Direct control, Africa, Asia, Contemporary, Regional differences","NovaLogic, Inc.","Ubi Soft Entertainment Software, Electronic Arts, Inc., NovaLogic, Inc., THQ Nordic GmbH, ak tronic Software & Services GmbH"
15738,Mr. DRILLER: Drill Spirits,2004-11-30,7.05,https://www.mobygames.com/game/15738/mr-driller-drill-spirits/,Nintendo DS,"Action, Side view, Platform, Puzzle, 2D scrolling, Falling block puzzle, Direct control, Regional differences",Namco Limited,"Namco Limited, Namco Europe Limited, Namco Hometek Inc."
8742,Delta Force: Black Hawk Down,2003-03-24,7.05,https://www.mobygames.com/game/8742/delta-force-black-hawk-down/,"Windows, PlayStation 2, Xbox, Macintosh","Action, 1st-person, Historical events, Shooter, 3rd-person (Other), Direct control, Africa, Contemporary, Regional differences","NovaLogic, Inc.","NovaLogic, Inc., Global Software Publishing Ltd., Aspyr Media, Inc., Snowball.ru, 1C Company"
11566,World Trophy Soccer,1992,7.05,https://www.mobygames.com/game/11566/world-trophy-soccer/,"Genesis, Antstream","Simulation, Sports, Arcade, Football (European) / Soccer, Licensed, Regional differences",Krisalis Software Ltd.,"Game Arts Co., Ltd., Shogakukan Production Co., Ltd., Virgin Games, Ltd., Virgin Games, Inc."
1618,Commando,1985-05,7.03,https://www.mobygames.com/game/1618/commando/,"PC Booter, Amiga, NES, Atari ST, Commodore 64, Atari 2600, Intellivision, Apple II, Atari 7800, ZX Spectrum, MSX, Amstrad CPC, Xbox 360, DoJa, PlayStation 3, Wii, iPhone, Android, BBC Micro, Electron, PC-88, iPad, FM-7, Arcade","Action, Arcade, Shooter, War, Diagonal-down, 2D scrolling, Direct control, Regional differences","Capcom Co., Ltd.","ASCII Corporation, Capcom Co., Ltd., Activision, Inc., Data East USA, Inc., Atari Corporation, Elite Systems Ltd., INTV Corp."
48920,Medal of Honor,2010-10-12,7.03,https://www.mobygames.com/game/48920/medal-of-honor/,"Windows, Xbox 360, PlayStation 3","Action, 1st-person, Shooter, War, Direct control, Contemporary, Middle East, Regional differences","EA Digital Illusions CE AB, Danger Close","Electronic Arts, Inc."
97870,Call of Duty: WWII,2017-11-03,7.03,https://www.mobygames.com/game/97870/call-of-duty-wwii/,"Windows, PlayStation 4, Xbox One","Action, 1st-person, Shooter, War, Direct control, Europe, World War II, Regional differences, Gambling elements","Sledgehammer Games, Inc.","Activision Publishing, Inc."
15524,Men of Valor,2004-10-07,7.02,https://www.mobygames.com/game/15524/men-of-valor/,"Windows, Xbox","Action, 1st-person, Historical events, Shooter, War, Direct control, Asia, Cold War, Regional differences","2015, Inc.","Sierra Entertainment, Inc., Nordic Games GmbH, Vivendi Universal Games, Inc."
8896,Red Faction II,2002-10-16,7.01,https://www.mobygames.com/game/8896/red-faction-ii/,"Windows, PlayStation 2, Xbox, GameCube, PlayStation 3, Xbox One, Xbox 360, PlayStation 4","Action, 1st-person, Sci-fi / futuristic, Shooter, Regional differences","Volition, Inc.","1C Company, Focus Multimedia Ltd., THQ Nordic GmbH, ak tronic Software & Services GmbH, Nordic Games Publishing AB, THQ Inc."
12152,Ardy Lightfoot,1993-11-26,7.0,https://www.mobygames.com/game/12152/ardy-lightfoot/,SNES,"Action, Arcade, Side view, Platform, 2D scrolling, Regional differences",ASCII Corporation,"ASCII Corporation, Titus Software Corporation, Playtronic Industrial Ltda."
64533,Metal Gear Solid V: Ground Zeroes,2014-03-18,7.0,https://www.mobygames.com/game/64533/metal-gear-solid-v-ground-zeroes/,"Windows, Xbox 360, PlayStation 3, PlayStation 4, Xbox One","Action, 1st-person, Shooter, Spy / espionage, Stealth, Behind view, Regional differences","Kojima Productions Co., Ltd.","Konami Digital Entertainment, Inc., Konami Digital Entertainment Co., Ltd., Konami Digital Entertainment B.V."
137638,Sniper: Ghost Warrior - Contracts,2019-11-22,6.98,https://www.mobygames.com/game/137638/sniper-ghost-warrior-contracts/,"Windows, PlayStation 4, Xbox One","Action, 1st-person, Shooter, Stealth, Direct control, Asia, Regional differences",CI Games S.A.,CI Games S.A.
38141,Animal Crossing: City Folk,2008-11-16,6.98,https://www.mobygames.com/game/38141/animal-crossing-city-folk/,Wii,"Simulation, Meditative / Zen, Persistent, Diagonal-down, Life / social simulation, Point and select, Direct control, Motion control, Regional differences",Nintendo EAD,"Nintendo Co., Ltd."
18546,The F.A. Premier League Football Manager 2000,1999-10-10,6.97,https://www.mobygames.com/game/18546/the-fa-premier-league-football-manager-2000/,Windows,"Simulation, Strategy / tactics, Sports, Managerial / business simulation, Football (European) / Soccer, Licensed, Text-based / Spreadsheet, Menu structures, Regional differences",Electronic Arts UK Ltd.,"Electronic Arts, Inc., Dice Multi Media Europe B.V."
24225,Mystic Defender,1989-11-25,6.97,https://www.mobygames.com/game/24225/mystic-defender/,"Genesis, Arcade","Action, Side view, Anime / Manga, Fantasy, Licensed, Regional differences",SEGA Enterprises Ltd.,"SEGA Enterprises Ltd., SEGA Europe Ltd., SEGA of America, Inc., Tec Toy Indústria de Brinquedos S.A."
51992,F.3.A.R.,2011-06-21,6.94,https://www.mobygames.com/game/51992/f3ar/,"Windows, Xbox 360, PlayStation 3, OnLive","Action, 1st-person, Shooter, Horror, Direct control, Regional differences","Day:1:Studios, LLC","ak tronic Software & Services GmbH, Warner Bros. Interactive Entertainment Inc."
20289,Call of Duty: Finest Hour,2004-11-16,6.94,https://www.mobygames.com/game/20289/call-of-duty-finest-hour/,"PlayStation 2, Xbox, GameCube","Action, 1st-person, Historical events, Shooter, Tank, War, Behind view, World War II, Regional differences",Spark Unlimited,"Activision Publishing, Inc., Capcom Co., Ltd."
5285,Balloon Kid,1990-10,6.94,https://www.mobygames.com/game/5285/balloon-kid/,"Game Boy, Game Boy Color, NES, Nintendo 3DS","Action, Side view, Flight / aviation, Platform, Licensed, 2D scrolling, Regional differences","Pax Softnica, Nintendo Co., Ltd., Nintendo R&D1","Character Soft, Nintendo of Europe GmbH, Nintendo of America Inc., Nintendo Co., Ltd."
331,Dune 2000,1998-09-04,6.93,https://www.mobygames.com/game/331/dune-2000/,Windows,"Strategy / tactics, Sci-fi / futuristic, Real-time, Licensed, War, Diagonal-down, 2D scrolling, Free camera, Point and select, Multiple units/characters control, Regional differences, Real-time strategy (RTS)","Westwood Studios, Inc., Intelligent Games Ltd","Dice Multi Media Europe B.V., Sold Out Sales & Marketing Ltd., Virgin Interactive Entertainment, Inc., Electronic Arts, Inc."
36323,Mercenaries 2: World in Flames,2008-08-31,6.93,https://www.mobygames.com/game/36323/mercenaries-2-world-in-flames/,"Windows, Xbox 360, PlayStation 3","Action, Racing / Driving, Shooter, Behind view, Direct control, Quick Time Events (QTEs), Regional differences","Pandemic Studios, LLC","Electronic Arts, Inc."
37545,Silent Hill: Homecoming,2008-09-30,6.93,https://www.mobygames.com/game/37545/silent-hill-homecoming/,"Windows, Xbox 360, PlayStation 3, Xbox One","Action, Adventure, 1st-person, Puzzle elements, Fantasy, Horror, Survival horror, 3rd-person (Other), Direct control, Regional differences",Double Helix Games,"Konami Digital Entertainment GmbH, Konami Digital Entertainment, Inc."
9577,Wario World,2003-06-20,6.92,https://www.mobygames.com/game/9577/wario-world/,GameCube,"Action, Platform, Diagonal-down, Regional differences","Treasure Co., Ltd.","Nintendo Co., Ltd."
21650,The Outfit,2006-03-13,6.92,https://www.mobygames.com/game/21650/the-outfit/,Xbox 360,"Action, Shooter, Behind view, World War II, Regional differences",Relic Entertainment Inc,THQ Inc.
32797,Conan,2007-09-28,6.9,https://www.mobygames.com/game/32797/conan/,"Xbox 360, PlayStation 3","Action, Martial arts, Fantasy, Licensed, Adult, 3rd-person (Other), Quick Time Events (QTEs), Regional differences","Nihilistic Software, Inc.",THQ Inc.
18684,Donkey Konga 2,2004-07-01,6.87,https://www.mobygames.com/game/18684/donkey-konga-2/,GameCube,"Simulation, Side view, Music / rhythm, 2D scrolling, Mini-games, Regional differences",Namco Limited,"Nintendo Co., Ltd."
18287,BloodRayne 2,2004-10-12,6.86,https://www.mobygames.com/game/18287/bloodrayne-2/,"Windows, PlayStation 2, Xbox, PlayStation 3, Xbox 360, Xbox One, OnLive","Action, Fantasy, Behind view, Direct control, Regional differences","Terminal Reality, Inc.","Majesco Sales, Inc., Majesco Entertainment Company, Buka Entertainment"
66589,Disney•Pixar Cars 2,2011-06-21,6.86,https://www.mobygames.com/game/66589/disneypixar-cars-2/,"Windows, Xbox 360, Macintosh, PlayStation 3, Wii, Xbox One, Blacknut","Racing / Driving, Licensed, 3rd-person (Other), Regional differences",Avalanche Software LLC,"Disney Interactive Studios, Inc."
2835,Delta Force: Land Warrior,2000-11-08,6.85,https://www.mobygames.com/game/2835/delta-force-land-warrior/,Windows,"Action, Strategy / tactics, 1st-person, Shooter, Direct control, Asia, Contemporary, Europe, Middle East, North America, South America, Regional differences","NovaLogic, Inc.","Snowball.ru, Electronic Arts, Inc., NovaLogic, Inc., THQ Nordic GmbH, Global Software Publishing Ltd., 1C Company"
6583,The 7th Saga,1993-04-23,6.84,https://www.mobygames.com/game/6583/the-7th-saga/,SNES,"Role-playing (RPG), Anime / Manga, Fantasy, Diagonal-down, 2D scrolling, Regional differences","Produce Co., Ltd.","GAMEPLAN21, Enix America Corporation"
42543,WET,2009-09-15,6.84,https://www.mobygames.com/game/42543/wet/,"Xbox 360, PlayStation 3","Action, Shooter, Behind view, Direct control, Quick Time Events (QTEs), Regional differences",Artificial Mind & Movement,"Bethesda Softworks LLC, ak tronic Software & Services GmbH"
10125,Castlevania II: Simon's Quest,1987-08-28,6.83,https://www.mobygames.com/game/10125/castlevania-ii-simons-quest/,"NES, Wii, Nintendo 3DS, Wii U","Action, Side view, Platform, Metroidvania, Role-playing (RPG), Fantasy, Horror, 2D scrolling, Europe, Regional differences",Konami Industry Co. Ltd.,"Konami Industry Co. Ltd., Konami Digital Entertainment, Inc., Konami Digital Entertainment GmbH, Konami, Inc., Konami Digital Entertainment Co., Ltd."
41146,The F.A. Premier League Football Manager 2001,2000-09,6.82,https://www.mobygames.com/game/41146/the-fa-premier-league-football-manager-2001/,"Windows, PlayStation","Simulation, Strategy, Sports, Managerial / business simulation, Football (European) / Soccer, Licensed, Text-based / Spreadsheet, Menu structures, Regional differences",Electronic Arts UK Ltd.,"Electronic Arts, Inc."
3722,Blue Stinger,1999-03-25,6.82,https://www.mobygames.com/game/3722/blue-stinger/,Dreamcast,"Action, Sci-fi / futuristic, Puzzle elements, Fighting, 3rd-person (Other), Regional differences",Climax Graphics,"SEGA Enterprises Ltd., Activision, Inc."
4863,Contra,1987-02-20,6.82,https://www.mobygames.com/game/4863/contra/,"DOS, Commodore 64, ZX Spectrum, Amstrad CPC, Xbox 360, PlayStation 4, Arcade, Nintendo Switch, BlackBerry","Action, Side view, Platform, Shooter, Behind view, 2D scrolling, Fixed / flip-screen, Direct control, Regional differences",Konami Industry Co. Ltd.,"Konami Industry Co. Ltd., Konami Digital Entertainment, Inc., Handmark, Inc., Ocean Software Ltd., Konami, Inc., HAMSTER Corporation, Erbe Software, S.A."
1371,Carmageddon 2: Carpocalypse Now,1998-12-10,6.82,https://www.mobygames.com/game/1371/carmageddon-2-carpocalypse-now/,"Windows, Nintendo 64, Macintosh","Action, Racing / Driving, 1st-person, Behind view, Vehicular combat, Automobile, Regional differences","Software Creations Ltd., Stainless Software Ltd.","THQ Nordic GmbH, Virgin Interactive Entertainment (Europe) Ltd., Interplay Entertainment Corp., SCi Games Ltd., Sold Out Sales & Marketing Ltd., Sales Curve Ltd., The, Titus France SA, Stainless Games Ltd."
14164,Gladiator: Sword of Vengeance,2003-11-05,6.82,https://www.mobygames.com/game/14164/gladiator-sword-of-vengeance/,"Windows, PlayStation 2, Xbox, Windows Apps","Action, Platform, Fantasy, 3rd-person (Other), Direct control, Classical antiquity, Regional differences",Acclaim Studios Manchester,"ak tronic Software & Services GmbH, Throwback Entertainment Inc., Game Factory Interactive Ltd., Russobit-M, Acclaim Entertainment, Inc."
20697,Ultimate Soccer Manager,1995,6.8,https://www.mobygames.com/game/20697/ultimate-soccer-manager/,"DOS, Amiga","Sports, Managerial / business simulation, Football (European) / Soccer, Regional differences","Impressions Games, Impressions","Impressions Games, Impressions"
7490,BloodRayne,2002-10-15,6.8,https://www.mobygames.com/game/7490/bloodrayne/,"Windows, PlayStation 2, Xbox, GameCube, Macintosh, PlayStation 3","Action, Hack and slash, Fantasy, Behind view, Direct control, Europe, North America, South America, Interwar, Regional differences","Terminal Reality, Inc.","Majesco Entertainment Company, Sony Interactive Entertainment America LLC, Aspyr Media, Inc., Majesco Sales, Inc., Noviy Disk"
17965,No Surrender: Battle of the Bulge,2005-03-25,6.79,https://www.mobygames.com/game/17965/no-surrender-battle-of-the-bulge/,Windows,"Strategy / tactics, Historical events, Real-time, War, Diagonal-down, Free camera, Point and select, Multiple units/characters control, World War II, Regional differences",INtex Publishing GmbH & Co. KG,"Digital Jesters Ltd., Global Software Publishing Ltd., Kudosoft Interactive, Monte Cristo Multimedia, 1C Company, CDV Software Entertainment AG"
